x_A,y_A,z_A,site_energy_eV
1.10861101,5.30347491,43.46411532,-3.21959084
41.75305532,47.90300183,20.05751541,-3.19533589
17.19296736,20.63143189,47.03462761,-3.22485569
3.37551147,24.52489151,0.00117849,-3.25011683
35.37955411,5.49838264,44.69525942,-3.27707376
0.03088733,3.17577727,18.01805758,-3.36072079
15.45474854,33.84401138,17.92808951,-3.15804737
50.88415622,19.47265898,35.76560836,-3.28854201
26.28360685,9.81373514,47.50902177,-3.34260681
30.38704528,44.92448801,38.15888865,-3.2155989
35.3202626,17.72719665,7.00450885,-3.27086112
29.13047382,11.75891673,38.65558717,-3.26165755
15.46201995,13.78056044,21.91017947,-3.25194207
11.55992131,6.43793737,36.16563468,-3.23644596
46.7470405,28.25012711,8.91293674,-3.24048829
14.37156041,1.628015,10.7880918,-3.10047485
30.65852036,50.20633505,51.68520524,-3.28846516
41.63772469,13.77928149,34.8922238,-3.23041771
7.7977532,2.47085214,1.03969549,-3.24200896
8.88469107,7.27752104,1.95407044,-3.29082318
29.56017432,8.13832061,6.35035875,-3.27202336
8.91993318,27.06819532,11.19691402,-3.2654569
31.21760888,26.15631001,29.39922361,-3.43346616
7.45736587,24.16432616,36.97360866,-3.21615985
9.01028975,33.67135308,14.28999087,-3.19937776
5.8150708,7.88631016,23.79590555,-3.26040665
30.90961307,23.91459661,38.58796974,-3.28341459
31.168178,19.54491066,36.31643124,-3.34087458
28.73861984,31.79708825,1.39035566,-3.25645491
17.43194047,18.70943618,11.31720667,-3.26869264
24.18236595,30.60095503,45.11711712,-3.25709555
4.99646164,52.28996002,3.1332254,-3.32769202
38.29150817,31.59976851,36.68931054,-3.26440334
11.51703354,32.56512897,9.7120034,-3.30038192
8.33868973,6.18475506,29.26543289,-3.25970845
10.74461543,44.83779337,47.01883345,-3.22913655
38.47257098,37.18966368,15.44355601,-3.21618477
18.7395096,27.37281803,28.54904556,-3.19471693
15.5231125,20.48948333,30.61263148,-3.24390105
41.87463843,18.5613612,1.22771688,-3.29645204
7.6917336,1.14585857,8.98216082,-3.26824209
8.97291231,0.96960857,11.22945272,-3.20889778
9.99640649,27.87708819,0.42610522,-3.25216828
4.43453265,44.885394,50.36357389,-3.18163737
42.5044247,24.5910463,13.06756008,-3.35095642
29.53337222,1.60490601,19.6508587,-3.29826333
44.64787987,43.43697669,40.19257125,-3.25684023
25.3006013,31.65282055,49.83760736,-3.24407866
18.81733385,44.62316949,9.03482037,-3.23574574
8.56463031,41.61960656,13.98470831,-3.28552196
51.40236681,20.77164957,22.25154805,-3.25231243
51.51013034,14.48982038,17.35550449,-3.24691795
18.20833189,6.38273791,9.92167248,-3.32276065
30.50066163,0.75767684,43.80549419,-3.25264382
19.03694247,50.24247716,17.35868083,-3.25046953
12.12768605,10.72202864,20.57879355,-3.23040471
38.50786599,20.9256948,48.16671962,-3.19617535
11.10646643,48.16901592,26.87698312,-3.23351893
0.89644095,24.05699147,8.84083528,-3.23055292
50.42491803,4.18227889,44.88825097,-3.21598187
41.38890984,30.49035902,12.45424238,-3.28348494
17.63601547,8.91483397,45.10271995,-3.2554364
0.05141983,49.17282901,14.74217267,-3.29792164
31.20244515,39.32080106,16.42625707,-3.37274615
0.90201802,21.78103811,41.51694718,-3.22405972
9.01927213,25.20476491,20.85264707,-3.19661927
2.42282551,5.73569106,15.23239391,-3.22770894
18.92538519,47.79766741,23.94982651,-3.27461226
12.19914765,44.76929115,23.67342313,-3.27538961
28.60042556,31.91871103,41.18123201,-3.25753129
21.80275569,13.64839126,23.82222827,-3.24493165
5.8222768,2.72899475,33.89346364,-3.26433572
51.33716935,43.33312467,18.6520855,-3.27494359
19.72205173,22.96838376,11.43030912,-3.28465975
41.2720912,43.56937328,25.39741225,-3.25853153
33.56823377,21.8098728,30.67020719,-3.26929607
21.92603747,10.94521604,5.60069141,-3.23655866
7.75135268,51.24917557,23.71382899,-3.21107568
8.88263123,48.09361547,12.4369081,-3.25409122
25.22649307,5.00711969,24.02542064,-3.12031819
14.94273681,13.04699171,9.63304485,-3.40284292
7.17737061,15.42279466,47.88446936,-3.24505931
16.30544233,21.38173676,32.85045333,-3.34484739
50.37596764,19.13544725,8.99630164,-3.24425082
6.61210605,29.46132045,40.89602084,-3.27110276
51.56683558,21.55237948,8.90891233,-3.25076307
24.0271157,33.69719518,50.3602167,-3.21484768
23.05572328,24.63637454,19.70166629,-3.29441062
12.05877366,20.73625051,35.14068683,-3.25162208
31.93082765,21.68616095,50.0039138,-3.19782001
19.01752343,8.64031506,10.71067941,-3.29822181
11.01282688,15.29144311,51.67469709,-3.27307433
21.3743512,6.76788907,42.54104371,-3.38378696
46.97937613,14.95526571,35.09847702,-3.20637129
25.07814904,4.05299542,5.41900835,-3.28254805
5.73360179,20.90945055,23.76042334,-3.2754022
6.63508149,3.2325729,47.51163294,-3.29064272
4.59672009,50.18065213,38.44888416,-3.212463
18.84740753,47.20336775,10.73054575,-3.26855902
49.11387612,44.30085113,32.79452713,-3.38221181
31.50131095,10.71558629,25.28673283,-3.19029933
23.07665528,40.81261154,52.31505181,-3.33261192
29.04026775,5.27114025,40.24333814,-3.25401707
47.57285345,26.11746122,9.84915538,-3.3307048
22.98020629,34.41299486,0.04152733,-3.3741677
46.70880475,41.24025019,48.11407208,-3.27566412
50.2917078,38.65307013,17.49704132,-3.25270829
34.18675193,30.17986048,7.51268448,-3.31453597
12.42583137,28.36177572,43.54095317,-3.23451362
14.02915675,50.25246528,48.15151304,-3.22977738
35.2732668,31.6658155,18.54696366,-3.24735159
32.65418472,3.1404058,47.50883961,-3.33473667
37.69823548,32.91779117,22.8620577,-3.35641776
16.57448358,34.50869234,19.75983329,-3.23653669
18.05186371,26.29016376,3.15981135,-3.3809933
15.23904224,17.45889788,51.58261192,-3.23648668
17.42729217,31.8879116,11.20612554,-3.26104041
31.03786663,43.56675159,27.13512242,-3.25684981
22.27463936,12.24619523,7.59839595,-3.21606493
5.72878687,11.277677,17.29725107,-3.24054216
27.6513233,36.6681203,14.14131641,-3.26902338
44.98838069,11.93799926,43.27715916,-3.20860603
5.56417528,7.56162876,49.8898197,-3.20419691
40.95952031,39.19746385,9.96823158,-3.39125322
28.36183561,34.8921612,7.36024909,-3.29190194
5.02776997,32.77415088,35.96531598,-3.3251182
27.29002818,24.80579726,22.0596763,-3.25529689
27.46454497,17.26048775,12.06280879,-3.2025248
14.17967572,21.14412264,28.51586081,-3.24857664
2.296077,28.46476419,31.85913166,-3.23557833
9.06589828,13.86944146,24.25141459,-3.26364014
38.73775169,28.23052519,4.22646792,-3.24120891
8.96782176,7.55349222,14.52034053,-3.24353943
1.04007603,1.18678686,23.63373792,-3.22877073
40.4428291,20.88594113,15.55271001,-3.29670235
7.71531525,40.42955124,48.337628,-3.23466318
27.35534007,11.64682081,35.050368,-3.1742905
47.05977551,17.77718866,28.39320455,-3.08126397
13.04152682,36.02124757,14.79924249,-3.19156113
45.97355407,36.01791424,37.55057112,-3.41898576
51.46653894,18.4908935,23.78994029,-3.27825342
40.8443873,23.76727098,0.84656335,-3.2576257
41.87581492,46.94758366,44.54889339,-3.29261572
48.1590585,40.08339005,11.01808123,-3.24292282
25.55059214,41.37153943,17.34507004,-3.23997696
44.84161035,18.31205057,22.16324382,-3.28806677
20.77316689,5.44888242,28.65919109,-3.26382271
33.54667806,43.89670931,28.4903161,-3.31260257
18.1771134,19.51960278,23.0451018,-3.36561551
25.47130102,11.14568622,15.34249555,-3.26825213
46.77725714,11.02875032,50.13872328,-3.24907668
39.36256672,22.92474513,34.38441625,-3.34030344
45.84803126,10.03260395,18.05085688,-3.25300205
0.94908327,17.51869002,30.39247317,-3.22928614
25.4349057,10.96280584,41.62408437,-3.22432899
43.52251198,18.5882751,38.0672258,-3.2023479
27.49919923,22.20525645,7.51682632,-3.22484991
50.83680824,26.26276597,42.52006212,-3.29166003
23.84671585,7.62397389,11.88711386,-3.27168911
50.05100364,5.64426433,21.13575551,-3.25697556
47.56071179,45.73437085,16.55527176,-3.33081836
21.87519749,4.23988047,46.67107731,-3.24119102
51.31817675,8.91147999,27.09951603,-3.24661855
49.07482044,37.65456114,45.78258309,-3.40888363
38.3031745,1.16707348,17.11996822,-3.23339428
46.95732823,40.56103807,35.12338518,-3.28488926
19.72487084,9.85445558,50.74889897,-3.34690607
22.00933459,51.47512214,34.5866854,-3.26150969
0.9992027,47.07438622,15.54367916,-3.21552835
8.11715667,41.64198742,40.32019172,-3.23524494
38.40056507,24.83109186,15.65075958,-3.26816218
16.84501881,5.0219705,12.80297959,-3.20779202
39.48872951,49.12705057,40.93201538,-3.29202016
35.04854499,28.38414803,0.63514058,-3.24664318
51.09475449,2.3393286,51.425031,-3.27842577
41.91010778,31.74709767,1.17465383,-3.23590935
14.19493375,34.18986968,15.51125107,-3.17395753
10.00876129,14.70406855,13.12293836,-3.28444799
51.14584112,15.67452777,51.26364739,-3.28807756
51.14121239,0.85566777,16.83566842,-3.2402074
48.28657097,40.31851964,24.81761635,-3.25145667
34.84095126,23.88216469,18.72132191,-3.27734089
14.11808491,27.54263654,36.87747479,-3.25536546
0.00974492,49.06944474,47.46611541,-3.37196556
6.64740212,9.79264793,37.68601305,-3.25878872
17.63953907,17.52092317,0.8344076,-3.2249859
27.24636535,1.09403917,23.75728073,-3.19673346
11.00489329,7.52325913,11.17513239,-3.24277578
10.92770442,0.93549093,2.0152633,-3.17847717
41.79036276,46.84264388,5.42546352,-3.22879378
4.42606295,46.54360419,8.7100054,-3.24575766
18.48024419,23.89239527,51.28538033,-3.2960507
31.96885475,15.29117814,15.30864616,-3.22968871
48.52362848,1.11011919,51.33926762,-3.26416723
17.0429639,7.83763387,20.46259372,-3.26286277
47.28243624,4.11108645,46.80674261,-3.27300965
3.11670068,44.11600447,52.2185766,-3.2682189
40.29407712,30.61126181,4.22532012,-3.23055252
35.19431726,7.56002094,14.23726023,-3.22442002
10.74017062,11.07884611,6.95719953,-3.26763479
18.91354778,24.03383026,17.42849865,-3.2641783
47.07524234,43.34461986,46.85273793,-3.19955115
50.16048131,18.83059136,47.8892909,-3.23293706
23.78607197,46.72490861,51.20806673,-3.22079348
39.33880701,49.20156842,14.79545415,-3.28450349
51.34280993,48.32825714,27.13823536,-3.24764703
5.79228383,30.61058942,34.91824935,-3.26447415
51.24996452,36.87381487,7.60396421,-3.23055718
10.98965489,14.08277705,2.02086056,-3.26627883
25.33400969,18.48558515,49.93560428,-3.22328999
17.33415782,0.90705734,44.64722644,-3.20871766
12.33190678,14.91999155,4.15916873,-3.27516756
27.70882323,9.00807811,20.65721107,-3.26988056
4.58751664,10.90977995,51.72020271,-3.24642742
18.139843,52.38040826,42.57089325,-3.27596024
34.93544379,37.04762812,5.62684226,-3.22411951
17.31809039,14.27094417,5.25026166,-3.30621382
48.3815414,7.41659262,40.46222019,-3.21022534
48.31887281,5.48569245,44.76457134,-3.26149536
48.44202661,11.9356988,33.84033298,-3.28660979
43.5233938,18.63070988,24.36455306,-3.22077106
46.0185878,10.04720782,11.49435118,-3.31132692
22.41554181,1.08361984,12.02815063,-3.2547315
35.22878593,18.75047244,43.78013143,-3.21430136
1.29294069,8.95905652,33.81695493,-3.19659953
22.19957494,20.73443863,14.20922121,-3.2218024
20.89878032,30.18390237,33.78148343,-3.24354206
15.63275497,25.19028734,51.1579575,-3.25652319
7.86694965,37.01546763,18.65158635,-3.21266567
14.37384453,48.24119176,46.84435994,-3.22370837
8.33128655,39.34085616,36.08661181,-3.36455854
46.82306394,1.93419358,48.1450695,-3.2395092
15.31489509,17.39579088,38.36993774,-3.2206103
7.54958379,24.13387855,23.89662226,-3.21228234
2.60051246,33.8841602,44.67563863,-3.29233793
24.18011975,10.93344584,46.73445884,-3.22678278
11.53004844,39.00847283,42.49058817,-3.27373368
18.66747336,15.53470043,46.96542855,-3.26571347
34.05889085,48.34799396,11.93387983,-3.28475921
22.1682547,7.51886101,1.11966541,-3.23183647
30.75528415,15.4641566,7.36058082,-3.24362868
1.15926762,44.64761818,4.02942345,-3.22324507
9.0447846,51.65583424,21.68947092,-3.21139905
24.19047189,2.2206548,51.50931877,-3.24170543
2.20576618,50.18824757,40.16456874,-3.22119421
47.01346283,31.67012598,15.72617074,-3.23522365
18.07298683,49.99352488,25.31405805,-3.26777371
37.13836471,51.56288853,4.37951719,-3.20996382
24.87077684,43.40490231,44.85972734,-3.2580477
24.67002847,6.5576246,9.70344644,-3.37667334
41.45862737,35.04816299,33.4779408,-3.26615546
23.57453848,38.10374266,18.69343777,-3.22719161
26.23385808,16.20990383,17.95008622,-3.34915847
1.211653,44.69649834,43.38726792,-3.26514357
16.5560889,40.92900775,19.63033657,-3.32773001
1.24390146,17.85057859,43.58476128,-3.13832932
24.46958164,17.50703153,5.32996199,-3.12293014
23.86588612,44.82849288,7.75359319,-3.2416429
32.23976975,28.47628272,28.38163246,-3.26702941
17.71139056,43.56807216,0.8022348,-3.29276281
7.38452981,37.1706252,37.05257644,-3.26257993
22.30337064,44.71263508,44.72284329,-3.2702536
21.97676515,33.7498328,40.50951991,-3.18434879
36.91917794,45.00288846,33.9557442,-3.23562772
5.53985147,27.25846963,2.78881593,-3.22376013
27.27720913,11.71303867,21.86183906,-3.25228791
43.77432059,28.4664792,20.43228754,-3.24792544
8.03502166,43.40350541,7.55749221,-3.27859287
7.31852844,28.36191656,34.88363473,-3.25379279
12.39117538,28.28128705,30.43035796,-3.21935869
43.66364371,40.21815081,30.67582938,-3.20603601
43.86313595,17.32121659,40.09370825,-3.22440481
7.78880258,7.95556576,17.1725639,-3.2928374
41.80763203,20.5035698,44.40368226,-3.25684293
8.93524833,0.80372841,50.35152594,-3.21346368
43.90128576,4.40458649,27.07448513,-3.27047075
24.73306443,13.085471,29.63369011,-3.2571685
38.29106521,24.96534106,28.70319969,-3.29499314
2.52780721,31.75068016,40.41743618,-3.23156461
8.8542249,45.04437874,17.34701234,-3.24378413
49.43755854,18.00254146,45.64892651,-3.30738382
43.44508251,14.11817947,5.43815817,-3.20429567
10.87879683,5.5276498,47.27490794,-3.25755909
27.24713683,24.33287831,35.19983446,-3.22766875
18.67309219,11.84982742,4.06042611,-3.30033643
5.61323154,50.51222992,43.68161463,-3.16512621
11.79589396,8.86440743,40.29063248,-3.22234299
36.08367536,21.22965672,52.32921714,-3.38667728
24.32875903,22.04291904,13.96959947,-3.24762183
9.18577964,20.84420977,1.05853724,-3.28288632
4.23763415,31.81308345,11.32026056,-3.24311235
50.40283914,41.65246949,25.40167962,-3.26771334
15.64468318,7.54417064,31.55026074,-3.2114071
5.40891986,41.7293865,33.70295041,-3.20709768
48.10501718,15.40038539,40.08857733,-3.24030954
5.6265811,14.38653573,2.42794974,-3.25808746
33.97035559,31.59850414,41.84924867,-3.24990001
39.51574426,29.41028708,50.65380226,-3.3179202
36.18567781,14.76994672,0.04295147,-3.33866414
4.86066227,17.41754257,1.10925169,-3.13895373
12.4896022,4.31840285,37.06971398,-3.21950256
33.84658856,1.18912066,8.96607513,-3.22112514
44.52036028,41.6645018,46.7140977,-3.26336271
11.09848966,17.3545092,31.91971876,-3.22181266
8.86889162,32.00502274,4.55627617,-3.28305849
14.07922444,21.75520663,41.50818516,-3.22560239
31.24891883,28.56462192,33.79748511,-3.22635352
24.16434629,43.48980298,5.71459621,-3.20496191
37.39498325,35.12879479,27.16471377,-3.20785895
45.89140444,22.86451603,24.57057469,-3.30104171
25.31132798,34.07414471,48.24475672,-3.25933192
51.25413876,22.08202511,0.89356833,-3.23861498
15.09963846,2.22964161,31.76838971,-3.23250986
36.91023339,40.20205956,28.17298149,-3.22885966
29.66283942,37.73321512,39.22063517,-3.19276714
18.9341077,50.30298112,43.56828545,-3.22119719
0.16447946,29.51754845,31.03085511,-3.37583098
47.5613048,12.85344943,9.74351784,-3.31201491
18.83662225,24.69327693,30.43840374,-3.26415398
12.39117716,24.10808558,28.53233542,-3.21198876
2.31427924,5.75828194,2.13977492,-3.23908861
11.09956066,0.93000608,28.23382183,-3.28614966
5.67925298,37.86399425,4.27842791,-3.22961973
28.33504537,15.32502818,31.9795508,-3.30099413
8.23677243,26.25879505,35.98910143,-3.33094339
23.79924809,7.61585611,25.1370717,-3.26296832
21.6157148,17.30914389,20.55051483,-3.26724193
23.9098711,46.82743288,37.91851748,-3.25782857
24.0050912,38.33176098,31.44377616,-3.19839775
47.1779214,36.90548804,18.64126447,-3.25029915
30.4048045,14.13725282,5.32851497,-3.21507336
45.12187226,50.36458221,43.61279405,-3.30924484
50.60223499,10.7963175,46.72463059,-3.2550319
50.30940483,15.2034692,25.35356762,-3.26547311
21.1136115,28.53715803,40.30907066,-3.25093902
24.0571642,18.87423788,34.76665154,-3.27047407
8.82722203,8.69941619,51.7151667,-3.25895949
30.46208175,38.11278988,14.3764274,-3.26430164
20.66678758,15.13025936,21.82471021,-3.30666672
35.21141801,31.73887476,31.64020811,-3.23061983
33.90040697,11.89510058,49.97543212,-3.21413514
5.62499054,47.1243177,10.75812593,-3.20892493
25.34345921,42.01795297,51.19368571,-3.23297355
33.88413023,40.57297404,48.20538074,-3.19294944
51.66303059,15.11972349,30.35523673,-3.21292771
42.44051016,41.06840733,32.58351808,-3.3054688
5.05615244,8.74480449,31.69210405,-3.14580446
25.05332104,30.29114764,18.64071115,-3.29771966
44.26558786,45.83048639,22.97577604,-3.25544928
39.47907247,48.84898103,1.72567971,-3.29999174
36.95488817,14.03107351,40.81542287,-3.26717655
5.84249313,14.97269968,15.43677546,-3.2410045
36.06517725,50.80550551,45.82632449,-3.35438637
7.74033426,11.93865711,10.59889045,-3.21747382
31.73043131,15.48432725,46.87501609,-3.25386224
45.94873971,3.24493691,8.18176488,-3.34095578
50.31482426,20.65007745,37.61165422,-3.14353701
20.6619671,18.40963916,2.30459781,-3.22203197
25.15059653,17.25421355,44.82060191,-3.25687716
2.23560851,10.71693432,40.13568776,-3.23136164
32.0275748,8.66612672,24.00702187,-3.24098918
24.41330668,10.90473049,7.16442457,-3.29556042
14.08479098,34.98859949,28.3631413,-3.26763203
2.29850028,17.36871277,25.32317875,-3.23755893
10.7514169,25.32083075,44.54653327,-3.2030707
7.70295934,1.18598679,48.20879641,-3.22153381
48.22229046,46.81645505,40.67725289,-3.22482109
18.57931682,43.42495812,40.28771309,-3.202792
23.80866412,14.08330759,40.47494681,-3.22994414
44.29120433,19.68493462,9.7242232,-3.36716224
9.84521631,34.37973902,52.39202629,-3.36746608
1.23149684,23.70240523,0.94373067,-3.2464059
30.69962981,21.81561637,44.96455149,-3.26007826
38.45165135,51.24620422,28.59808521,-3.24738703
18.67396227,7.69015202,49.78794727,-3.2570755
15.79492607,1.00103897,7.72954627,-3.23417733
24.23923066,10.73159188,33.69255691,-3.21984475
11.54211547,45.87230024,35.98847344,-3.30993463
17.62712486,50.04098046,51.56697431,-3.22060168
25.24758629,25.07484689,15.5249878,-3.21381621
32.00475554,48.66195193,5.24852554,-3.25172272
17.39024678,51.35232122,27.48739989,-3.2619306
0.073754,49.14686709,21.22079488,-3.29635029
27.28626631,34.04645949,41.73305327,-3.2313144
48.39734243,51.43228513,7.86657836,-3.26490199
2.55962488,20.55161635,31.55329799,-3.22975562
37.81021635,32.64140671,9.7349668,-3.40103631
2.3919976,7.39227663,17.60200681,-3.22898052
25.10765999,8.92704009,40.28342908,-3.21878892
25.3885641,2.0543651,30.50217784,-3.21564672
0.21891812,22.83593869,21.31203232,-3.36255779
47.17246477,36.93941821,5.56441035,-3.2186635
29.54062278,14.78012903,45.88776013,-3.28466262
12.71431464,43.51473564,50.3271143,-3.22757404
16.51405147,14.76932623,45.81731598,-3.30624968
47.5145845,52.42117993,22.87113742,-3.32181837
27.38543789,38.24525506,22.10346091,-3.26577936
28.64467683,38.35262901,24.23258796,-3.206791
2.30987064,0.82812304,47.97414509,-3.29339081
40.4095574,7.72860551,2.41770202,-3.24114436
0.69955812,15.43393131,37.28268507,-3.24790462
9.01149973,51.61926307,34.73150771,-3.23952547
38.6811029,22.50639348,27.60714629,-3.26398927
22.31057742,14.19239032,11.84699763,-3.25173942
17.29259503,40.28866856,44.68273324,-3.22143965
22.08224057,5.64398976,30.68196359,-3.20042054
5.54291176,9.01565789,18.58438319,-3.29376072
14.37822469,23.64972703,27.22611004,-3.2461924
40.37901336,1.83683332,50.22100294,-3.26945537
45.00823772,14.25829398,41.60888101,-3.23003733
13.18577734,29.49087785,24.51043502,-3.33759006
1.33621469,17.18851982,12.13822176,-3.24491775
14.13740409,34.66030138,41.43352263,-3.2757829
22.2473358,46.86731372,40.46096872,-3.2406928
10.92221142,27.13782401,15.08304218,-3.25933309
33.87118011,51.07227886,50.08181201,-3.2392763
17.6128056,21.88077859,44.95911932,-3.2146529
12.02149709,18.37268917,50.13225274,-3.23936599
5.47103109,4.10039031,1.03264104,-3.23684585
27.2318479,50.94885534,48.36105781,-3.26686863
8.75862299,15.26677433,39.96210382,-3.25035128
37.51739957,41.64414683,38.34718437,-3.22173649
28.51166874,18.6645823,27.7926329,-3.14407345
14.35447048,35.16495387,46.82548043,-3.22529786
20.63342062,15.13162398,8.72065013,-3.2109014
37.03934597,33.65068231,37.18769879,-3.20428086
9.96721154,11.46338487,19.55814799,-3.36370367
28.52812949,7.08601037,4.21548629,-3.21946656
13.91588514,17.51878377,43.58279604,-3.25452978
1.32952862,35.2951675,46.87407107,-3.30428769
20.77406697,31.54028138,28.62081968,-3.22283864
19.72681205,3.2257052,47.50217556,-3.32991542
22.83395217,4.82745249,32.87985285,-3.33007308
24.62548464,13.10051812,42.58102522,-3.27356154
8.18506532,50.07352402,5.6549089,-3.25699315
43.55467143,33.72710479,34.12786854,-3.24683596
18.14181233,26.2045235,16.39377562,-3.28130226
21.90408599,20.54076002,2.16062504,-3.24854592
24.05171142,5.66893518,34.905078,-3.21383979
46.81330282,18.19936377,15.53949235,-3.26019581
34.77479132,4.21657439,7.3823413,-3.23033058
9.23229549,18.5738956,5.48945113,-3.30258727
28.54078962,44.97769101,1.99408931,-3.20659962
21.04973334,36.77640434,18.65700966,-3.29950716
27.93835878,19.62506814,3.47014491,-3.3451404
21.0149127,13.93835506,35.55746196,-3.25311673
6.9311691,3.35690772,27.73214734,-3.36621862
35.07114263,12.26876695,8.54825183,-3.21629241
23.96876252,28.22673338,25.69101114,-3.2592747
40.30017436,15.08765492,50.01379739,-3.23935917
47.84213273,50.12434472,44.9393868,-3.28387224
30.53829295,51.60459132,41.48888058,-3.24907827
15.26856976,50.09409058,0.89808651,-3.19630726
14.24222926,7.78933194,2.43967641,-3.21195646
35.18108781,51.56292606,48.02976937,-3.23295844
15.65245966,5.61927174,27.36109802,-3.22958529
4.38545441,46.85217349,21.45333696,-3.24560688
33.62891935,10.97676343,37.07283204,-3.28052039
49.17830759,47.52088808,26.18902776,-3.29156631
15.74297464,18.61591636,14.20900626,-3.22307981
51.60726392,43.74283034,10.76734309,-3.22854252
2.54650376,51.41506848,11.94443456,-3.21809746
2.22150342,48.09806791,46.67093041,-3.24210757
25.29961742,20.89977209,48.24621286,-3.21425962
18.11860976,32.8755953,36.22304428,-3.34293255
26.43846995,29.35809941,37.72837297,-3.33451117
21.39616375,6.66655615,3.32299277,-3.38318586
21.41874342,45.81492395,42.56856433,-3.31297278
25.41926275,50.30923676,41.51326195,-3.27430707
14.7882105,19.60190485,42.49119755,-3.3000597
8.25992548,39.02726759,9.81928695,-3.35393028
31.95603996,17.46274738,21.84693073,-3.28448564
24.23403601,32.13365395,8.78242879,-3.26860104
11.01404165,51.66421061,43.73723902,-3.24146912
9.05606145,13.94327304,10.97438762,-3.23245216
40.29458436,40.59188977,36.7976675,-3.27740165
7.45528101,43.82300807,41.59571631,-3.28701386
15.27708341,10.80122377,0.78178723,-3.25538145
35.03328792,48.05488793,51.6981308,-3.26885774
24.23518681,28.52733793,38.44851204,-3.22124665
12.37334808,10.94628034,41.54340359,-3.23198399
5.77755449,21.76963276,36.97163712,-3.22025813
17.18324133,27.33016074,44.52536063,-3.25969842
13.24896896,49.11818935,40.95760999,-3.2569391
15.54792122,27.24573166,7.71779174,-3.21935887
1.80373671,13.20554892,35.88822812,-3.36611409
50.30080622,28.5159965,25.43719203,-3.25477292
50.18382405,0.77232379,41.37692895,-3.2218275
46.86783066,47.66404138,30.40398758,-3.21557758
38.28473177,15.57113081,51.33957478,-3.25045644
31.25684424,32.70214935,22.99050331,-3.29297199
25.22671712,47.0126203,35.31970967,-3.26647522
3.98268208,33.89922479,20.66536292,-3.26343443
6.69235001,49.05218157,50.71470444,-3.24525374
10.88224492,33.54715964,37.13943555,-3.23747894
1.35054482,31.77748699,30.12419,-3.2822613
12.07625526,18.51616726,36.6971093,-3.26539005
10.941944,12.21965902,30.72414798,-3.25688826
38.21867239,7.57494304,22.01876587,-3.24480923
10.8537805,33.76847822,11.67597067,-3.24584602
31.59978173,28.56435494,20.68328067,-3.22024409
14.26461548,12.0795126,35.20542036,-3.22978472
28.65280512,14.14826174,7.75634929,-3.22267454
26.95010243,4.32148165,43.76527884,-3.25005827
1.07183981,8.34658815,28.45894253,-3.25881258
29.59214664,50.82525606,39.31022225,-3.29089341
5.64172953,12.01529326,4.04243779,-3.2253249
22.01669766,17.55713922,33.63310203,-3.24727536
4.67324975,30.49271423,0.91033172,-3.23298963
25.35594882,43.4192764,31.64653829,-3.26485395
51.49509076,51.16000435,41.79651101,-3.25260519
35.24328691,33.84310416,27.34726785,-3.25587485
24.70183846,39.27983793,29.38110167,-3.25940575
28.58342158,33.61058963,43.72444173,-3.2100006
46.69547165,2.1252291,21.80832874,-3.27705987
20.67741901,22.46270441,51.20817054,-3.23601074
41.67578405,46.72480762,30.69433549,-3.20203151
23.21819107,24.56403712,32.62974865,-3.28997286
18.3233479,2.25479845,7.40756704,-3.23642612
4.62798469,17.32087359,26.94246795,-3.2525809
7.63765985,30.92144324,15.31673818,-3.17566045
43.50413737,0.98072479,31.52990359,-3.23074156
18.53183589,35.21399433,44.77269675,-3.23337135
10.94012587,8.65175245,0.74198104,-3.27105573
11.79013233,30.45265401,5.62089605,-3.20088262
40.50823292,27.16269281,36.5233858,-3.25550321
11.17367681,48.16320958,40.21221711,-3.21125859
35.21902496,44.98643908,44.4251343,-3.25677572
45.41513385,2.48531149,28.19379772,-3.27667348
41.61966956,13.87252114,47.83453868,-3.27954428
48.91182512,34.46952265,13.1135751,-3.11527403
50.43656665,23.87243515,20.57854565,-3.22595869
12.04657638,15.39202527,12.07873074,-3.20216356
27.25019374,1.08887083,49.9914455,-3.2514094
21.43194998,13.08824514,9.76552525,-3.33968825
48.30602617,30.70599738,33.26917343,-3.26707558
44.05035467,35.05805468,44.7428496,-3.22942533
1.8419024,0.10800055,35.8176456,-3.2965476
21.82776549,35.02592262,38.36001386,-3.25225312
33.83908557,21.10229285,4.1778972,-3.22335271
0.15017401,36.1326289,34.30690791,-3.31861381
23.98881712,27.1201935,15.20441544,-3.22084779
14.22155625,5.31284738,4.19663095,-3.2236317
15.30203886,10.79600318,13.91678663,-3.21320339
41.72500179,46.63894083,17.69025592,-3.26833835
27.01169603,8.69232253,28.41928536,-3.26364148
17.39137407,20.56545729,8.49641535,-3.23628749
37.9609376,26.21315481,3.08709931,-3.21150143
34.7175625,28.45307466,27.1755906,-3.2459411
13.90622885,21.85175748,2.14559902,-3.26324956
14.47781598,7.56655001,15.7961566,-3.21613481
8.98839368,27.1347202,24.88635237,-3.19630277
8.96621041,27.27036447,50.93790202,-3.14863938
30.43515182,7.50924317,33.88660426,-3.24123664
14.8598024,6.36249845,42.59192592,-3.36696069
4.41675317,7.25311884,34.85832518,-3.23818069
12.21630094,33.8974105,35.15488704,-3.22377425
32.08545159,24.05618629,30.59965647,-3.26343682
33.76147893,49.70537937,44.72374793,-3.25326351
